transaction_id,date,store_id,sku_id,quantity_sold,selling_price,payment_mode,brand,liquor_type,size_ml,cost_price,mrp_x,mrp_y,excise_tax_pct,vat_pct,gross_revenue,cogs,excise_tax,vat_tax,total_tax,net_profit
964,2024-01-29,8,1017,8,916.0,Card,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,7328.0,9728.0,183.2,137.4,2564.8,-4964.8
965,2024-01-28,10,1002,8,838.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,6704.0,9800.0,251.4,125.7,3016.8,-6112.8
966,2024-03-17,7,1002,5,1170.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,5850.0,6125.0,351.0,175.5,2632.5,-2907.5
967,2024-03-19,1,1012,8,400.0,Cash,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,3200.0,3752.0,80.0,60.0,1120.0,-1672.0
968,2024-03-27,4,1006,6,1712.0,UPI,Bacardi,Gin,375,902.0,792,792,20.0,15.0,10272.0,5412.0,342.4,256.8,3595.2000000000003,1264.7999999999997
969,2024-02-13,4,1010,5,1240.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,6200.0,2005.0,372.0,186.0,2790.0,1405.0
970,2024-03-30,5,1016,9,640.0,Cash,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,5760.0,13275.0,192.0,64.0,2304.0,-9819.0
971,2024-01-04,10,1014,7,1343.0,UPI,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,9401.0,10458.0,335.75,161.16,3478.37,-4535.37
972,2024-03-30,6,1007,8,337.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,2696.0,4808.0,84.25,50.55,1078.4,-3190.4
973,2024-01-09,4,1019,1,959.0,Card,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,959.0,919.0,191.8,143.85,335.65,-295.65
974,2024-01-05,2,1017,11,2333.0,Card,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,25663.0,13376.0,466.6,349.95,8982.05,3304.9500000000007
975,2024-02-25,6,1009,2,1860.0,Card,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,3720.0,722.0,558.0,279.0,1674.0,1324.0
976,2024-03-24,8,1013,8,1956.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,15648.0,8120.0,586.8,293.4,7041.599999999999,486.40000000000055
977,2024-02-19,8,1005,9,1349.0,Cash,Absolut,Gin,750,1329.0,679,679,30.0,12.0,12141.0,11961.0,404.7,161.88,5099.219999999999,-4919.219999999999
978,2024-03-15,7,1005,4,753.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,3012.0,5316.0,225.9,90.36,1265.04,-3569.04
979,2024-01-15,6,1010,10,2004.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,20040.0,4010.0,601.2,300.6,9018.0,7012.0
980,2024-02-01,2,1010,11,1646.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,18106.0,4411.0,493.8,246.9,8147.700000000001,5547.299999999999
981,2024-01-28,7,1007,10,1118.0,UPI,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,11180.0,6010.0,279.5,167.7,4472.0,698.0
982,2024-01-22,5,1015,9,1072.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,9648.0,5895.0,321.6,128.64,4052.16,-299.15999999999985
983,2024-01-17,6,1007,4,312.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,1248.0,2404.0,78.0,46.8,499.2,-1655.2
984,2024-02-28,10,1015,10,1220.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,12200.0,6550.0,366.0,146.4,5124.0,526.0
985,2024-03-30,8,1003,10,1124.0,Card,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,11240.0,12210.0,281.0,112.4,3934.0,-4904.0
986,2024-03-11,8,1019,10,1614.0,Card,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,16140.0,9190.0,322.8,242.1,5649.0,1301.0
987,2024-02-26,3,1010,9,2317.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,20853.0,3609.0,695.1,347.55,9383.85,7860.15
988,2024-01-26,7,1015,11,1528.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,16808.0,7205.0,458.4,183.36,7059.36,2543.6400000000003
989,2024-01-25,1,1003,7,996.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,6972.0,8547.0,249.0,99.6,2440.2000000000003,-4015.2000000000003
990,2024-01-10,1,1006,2,1249.0,Cash,Bacardi,Gin,375,902.0,792,792,20.0,15.0,2498.0,1804.0,249.8,187.35,874.3,-180.29999999999995
991,2024-02-14,7,1012,9,1738.0,Cash,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,15642.0,4221.0,347.6,260.7,5474.7,5946.3
992,2024-03-23,10,1015,4,368.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,1472.0,2620.0,110.4,44.16,618.24,-1766.24
993,2024-01-11,9,1006,8,2081.0,UPI,Bacardi,Gin,375,902.0,792,792,20.0,15.0,16648.0,7216.0,416.2,312.15,5826.799999999999,3605.2000000000007
994,2024-03-17,7,1013,7,2269.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,15883.0,7105.0,680.7,340.35,7147.35,1630.6499999999996
995,2024-02-22,10,1019,7,511.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,3577.0,6433.0,102.2,76.65,1251.9500000000003,-4107.950000000001
996,2024-03-12,5,1003,8,807.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,6456.0,9768.0,201.75,80.7,2259.6,-5571.6
997,2024-03-08,8,1008,1,2363.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,2363.0,929.0,472.6,283.56,756.1600000000001,677.8399999999999
998,2024-01-28,2,1008,5,1821.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,9105.0,4645.0,364.2,218.52,2913.6000000000004,1546.3999999999996
999,2024-03-15,9,1020,2,631.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,1262.0,1074.0,189.3,63.1,504.8,-316.8
1000,2024-03-05,6,1015,2,850.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,1700.0,1310.0,255.0,102.0,714.0,-324.0
